area_type,area,total_population,total_households,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_atheist,religion_other,dev_urban,dev_rural,marital_never_married,marital_married,marital_widowed,marital_divorced,agegroup_child,agegroup_working,agegroup_elderly
sla,N.33 Tronoh,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.34 Bukit Chandan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.35 Manong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.36 Pengkalan Baharu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.37 Pantai Remis,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.38 Astaka,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.39 Belanja,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.40 Bota,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.41 Malim Nawar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.42 Keranji,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.42 Tualang Sekah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.43 Sungai Rapat,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.44 Simpang Pulai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.45 Teja,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.46 Chenderiang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.47 Ayer Kuning,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.49 Sungai Manik,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.50 Kampong Gajah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.51 Pasir Panjang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.52 Pangkor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.53 Rungkup,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.54 Hutan Melintang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.55 Pasir Bedamar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.56 Changkat Jong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.57 Sungkai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.58 Slim,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.59 Behrang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.01 Tanah Rata,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.02 Jelai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.03 Padang Tengku,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.04 Cheka,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.05 Benta,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.06 Batu Talam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.07 Tras,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.08 Dong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.09 Tahan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.10 Damak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.11 Pulau Tawar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.12 Beserah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.13 Semambu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.14 Teruntum,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.15 Tanjung Lumpur,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.16 Inderapura,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.17 Sungai Lembing,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.18 Lepar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.19 Panching,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.20 Pulau Manis,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.21 Peramu Jaya,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.22 Bebar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.23 Chini,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.24 Luit,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.25 Kuala Sentul,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.26 Chenor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.27 Jenderak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.28 Kerdau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.29 Jengka,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.30 Mentakab,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.31 Lanchang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.32 Kuala Semantan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.33 Bilut,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.34 Ketari,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.35 Sabai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.36 Pelangai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.37 Guai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.38 Triang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.39 Kemayan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.40 Bukit Ibam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.41 Muadzam Shah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.42 Tioman,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.01 Sungai Air Tawar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.02 Sabak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.03 Sungai Panjang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.04 Sekinchan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.05 Hulu Bernam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.06 Kuala Kubu Baharu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.07 Batang Kali,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.08 Sungai Burong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.09 Permatang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.10 Bukit Melawati,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.11 Ijok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.12 Jeram,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.13 Kuang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.14 Rawang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.15 Taman Templer,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.16 Sungai Tua,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.17 Gombak Setia,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.18 Hulu Kelang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.19 Bukit Antarabangsa,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.20 Lembah Jaya,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.21 Pandan Indah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.22 Teratai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.23 Dusun Tua,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.24 Semenyih,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.25 Kajang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
sla,N.26 Sungai Ramal,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
